id, DateAndTime,Millitm,TagIndex,Val,Status,Marker
0, 2023-12-10 23:57,378,6,0, ,S
0, 2023-12-10 23:57,378,7,0, ,S
0, 2023-12-10 23:57,378,8,0, ,S
0, 2023-12-10 23:57,378,9,0, ,S
0, 2023-12-10 23:57,378,10,0, ,S
0, 2023-12-10 23:57,378,11,0, ,S
0, 2023-12-10 23:57,378,12,0, ,S
0, 2023-12-10 23:57,378,13,0, ,S
0, 2023-12-10 23:57,378,14,0, ,S
0, 2023-12-10 23:57,378,15,0, ,S
0, 2023-12-10 23:57,378,16,0, ,S
0, 2023-12-10 23:57,378,17,58, ,S
0, 2023-12-10 23:57,378,18,54, ,S
0, 2023-12-10 23:57,378,19,23, ,S
0, 2023-12-10 23:57,378,20,0, ,S
0, 2023-12-10 23:57,378,21,0, ,S
0, 2023-12-10 23:57,378,22,0, ,S
0, 2023-12-10 23:57,378,23,0, ,S
0, 2023-12-10 23:57,378,24,0, ,S
0, 2023-12-10 23:57,378,25,0, ,S
0, 2023-12-10 23:57,378,26,0, ,S
0, 2023-12-10 23:57,378,27,0, ,S
0, 2023-12-10 23:57,378,28,0, ,S
0, 2023-12-10 23:57,378,29,0, ,S
0, 2023-12-10 23:57,378,30,0, ,S
0, 2023-12-10 23:57,378,31,0, ,S
0, 2023-12-10 23:57,378,32,0, ,S
0, 2023-12-10 23:57,378,33,0, ,S
0, 2023-12-10 23:57,378,34,0, ,S
0, 2023-12-10 23:57,378,35,0, ,S
0, 2023-12-10 23:57,378,36,0, ,S
0, 2023-12-10 23:57,378,37,0, ,S
0, 2023-12-10 23:57,378,38,0, ,S
0, 2023-12-11 23:57,651,0,4112, ,S
0, 2023-12-11 23:57,651,1,986, ,S
0, 2023-12-11 23:57,651,2,0, ,S
0, 2023-12-11 23:57,651,3,0, ,S
0, 2023-12-11 23:57,651,4,0, ,S
0, 2023-12-11 23:57,651,5,40, ,S
0, 2023-12-11 23:57,651,6,10, ,S
0, 2023-12-11 23:57,651,7,4, ,S
0, 2023-12-11 23:57,651,8,0, ,S
0, 2023-12-11 23:57,651,9,0, ,S
0, 2023-12-11 23:57,651,10,0, ,S
0, 2023-12-11 23:57,651,11,0, ,S
0, 2023-12-11 23:57,651,12,0, ,S
0, 2023-12-11 23:57,651,13,0, ,S
0, 2023-12-11 23:57,651,14,0, ,S
0, 2023-12-11 23:57,651,15,0, ,S
0, 2023-12-11 23:57,651,16,0, ,S
0, 2023-12-11 23:57,651,17,22, ,S
0, 2023-12-11 23:57,651,18,44, ,S
0, 2023-12-11 23:57,651,19,19, ,S
0, 2023-12-11 23:57,651,20,67, ,S
0, 2023-12-11 23:57,651,21,6, ,S
0, 2023-12-11 23:57,651,22,4095, ,S
0, 2023-12-11 23:57,651,23,21, ,S
0, 2023-12-11 23:57,651,24,5, ,S
0, 2023-12-11 23:57,651,25,3, ,S
0, 2023-12-11 23:57,651,26,0, ,S
0, 2023-12-11 23:57,651,27,0, ,S
0, 2023-12-11 23:57,651,28,0, ,S
0, 2023-12-11 23:57,651,29,0, ,S
0, 2023-12-11 23:57,651,30,0, ,S
0, 2023-12-11 23:57,651,31,0, ,S
0, 2023-12-11 23:57,651,32,0, ,S
0, 2023-12-11 23:57,651,33,0, ,S
0, 2023-12-11 23:57,651,34,0, ,S
0, 2023-12-11 23:57,651,35,0, ,S
0, 2023-12-11 23:57,651,36,0, ,S
0, 2023-12-11 23:57,651,37,0, ,S
0, 2023-12-11 23:57,651,38,0, ,S
0, 2023-12-12 23:57,915,0,3066, ,S
0, 2023-12-12 23:57,915,1,1210, ,S
0, 2023-12-12 23:57,915,2,0, ,S
0, 2023-12-12 23:57,915,3,0, ,S
0, 2023-12-12 23:57,915,4,0, ,S
0, 2023-12-12 23:57,915,5,7, ,S
0, 2023-12-12 23:57,915,6,32, ,S
0, 2023-12-12 23:57,915,7,2, ,S
0, 2023-12-12 23:57,915,8,0, ,S
0, 2023-12-12 23:57,915,9,0, ,S
0, 2023-12-12 23:57,915,10,0, ,S
0, 2023-12-12 23:57,915,11,22, ,S
0, 2023-12-12 23:57,915,12,0, ,S
0, 2023-12-12 23:57,915,13,0, ,S
0, 2023-12-12 23:57,915,14,0, ,S
0, 2023-12-12 23:57,915,15,0, ,S
0, 2023-12-12 23:57,915,16,0, ,S
0, 2023-12-12 23:57,915,17,32, ,S
0, 2023-12-12 23:57,915,18,22, ,S
0, 2023-12-12 23:57,915,19,21, ,S
0, 2023-12-12 23:57,915,20,40, ,S
0, 2023-12-12 23:57,915,21,4, ,S
0, 2023-12-12 23:57,915,22,3077, ,S
0, 2023-12-12 23:57,915,23,11, ,S
0, 2023-12-12 23:57,915,24,30, ,S
0, 2023-12-12 23:57,915,25,2, ,S
0, 2023-12-12 23:57,915,26,0, ,S
0, 2023-12-12 23:57,915,27,0, ,S
0, 2023-12-12 23:57,915,28,0, ,S
0, 2023-12-12 23:57,915,29,0, ,S
0, 2023-12-12 23:57,915,30,0, ,S
0, 2023-12-12 23:57,915,31,0, ,S
0, 2023-12-12 23:57,915,32,0, ,S
0, 2023-12-12 23:57,915,33,0, ,S
0, 2023-12-12 23:57,915,34,0, ,S
0, 2023-12-12 23:57,915,35,0, ,S
0, 2023-12-12 23:57,915,36,0, ,S
0, 2023-12-12 23:57,915,37,0, ,S
0, 2023-12-12 23:57,915,38,0, ,S
0, 2023-12-13 12:26,76,0,1016, ,E
0, 2023-12-13 12:26,76,1,1219, ,E
0, 2023-12-13 12:26,76,2,0, ,E
0, 2023-12-13 12:26,76,3,0, ,E
0, 2023-12-13 12:26,76,4,0, ,E
0, 2023-12-13 12:26,76,5,6, ,E
0, 2023-12-13 12:26,76,6,50, ,E
0, 2023-12-13 12:26,76,7,0, ,E
0, 2023-12-13 12:26,76,8,0, ,E
0, 2023-12-13 12:26,76,9,0, ,E
0, 2023-12-13 12:26,76,10,0, ,E
0, 2023-12-13 12:26,76,11,2, ,E
0, 2023-12-13 12:26,76,12,0, ,E
0, 2023-12-13 12:26,76,13,0, ,E
0, 2023-12-13 12:26,76,14,0, ,E
0, 2023-12-13 12:26,76,15,0, ,E
0, 2023-12-13 12:26,76,16,0, ,E
0, 2023-12-13 12:26,76,17,24, ,E
0, 2023-12-13 12:26,76,18,34, ,E
0, 2023-12-13 12:26,76,19,11, ,E
0, 2023-12-13 12:26,76,20,57, ,E
0, 2023-12-13 12:26,76,21,0, ,E
0, 2023-12-13 12:26,76,22,1022, ,E
0, 2023-12-13 12:26,76,23,57, ,E
0, 2023-12-13 12:26,76,24,49, ,E
0, 2023-12-13 12:26,76,25,0, ,E
0, 2023-12-13 12:26,76,26,0, ,E
0, 2023-12-13 12:26,76,27,0, ,E
0, 2023-12-13 12:26,76,28,0, ,E
0, 2023-12-13 12:26,76,29,0, ,E
0, 2023-12-13 12:26,76,30,0, ,E
0, 2023-12-13 12:26,76,31,0, ,E
0, 2023-12-13 12:26,76,32,0, ,E
0, 2023-12-13 12:26,76,33,0, ,E
0, 2023-12-13 12:26,76,34,0, ,E
0, 2023-12-13 12:26,76,35,0, ,E
0, 2023-12-13 12:26,76,36,0, ,E
0, 2023-12-13 12:26,76,37,0, ,E
0, 2023-12-13 12:26,76,38,0, ,E
0, 2024-02-19 09:20,11,0,0,U,B
0, 2024-02-19 09:20,11,1,0,U,B
0, 2024-02-19 09:20,11,2,0,U,B
0, 2024-02-19 09:20,11,3,0,U,B
0, 2024-02-19 09:20,11,4,0,U,B
0, 2024-02-19 09:20,11,5,0,U,B
0, 2024-02-19 09:20,11,6,0,U,B
0, 2024-02-19 09:20,11,7,0,U,B
0, 2024-02-19 09:20,11,8,0,U,B
0, 2024-02-19 09:20,11,9,0,U,B
0, 2024-02-19 09:20,11,10,0,U,B
0, 2024-02-19 09:20,11,11,0,U,B
0, 2024-02-19 09:20,11,12,0,U,B
0, 2024-02-19 09:20,11,13,0,U,B
0, 2024-02-19 09:20,11,14,0,U,B
0, 2024-02-19 09:20,11,15,0,U,B
0, 2024-02-19 09:20,11,16,0,U,B
0, 2024-02-19 09:20,11,17,0,U,B
0, 2024-02-19 09:20,11,18,0,U,B
0, 2024-02-19 09:20,11,19,0,U,B
0, 2024-02-19 09:20,11,20,0,U,B
0, 2024-02-19 09:20,11,21,0,U,B
0, 2024-02-19 09:20,11,22,0,U,B
0, 2024-02-19 09:20,11,23,0,U,B
0, 2024-02-19 09:20,11,24,0,U,B
0, 2024-02-19 09:20,11,25,0,U,B
0, 2024-02-19 09:20,11,26,0,U,B
0, 2024-02-19 09:20,11,27,0,U,B
0, 2024-02-19 09:20,11,28,0,U,B
0, 2024-02-19 09:20,11,29,0,U,B
0, 2024-02-19 09:20,11,30,0,U,B
0, 2024-02-19 09:20,11,31,0,U,B
0, 2024-02-19 09:20,11,32,0,U,B
0, 2024-02-19 09:20,11,33,0,U,B
0, 2024-02-19 09:20,11,34,0,U,B
0, 2024-02-19 09:20,11,35,0,U,B
0, 2024-02-19 09:20,11,36,0,U,B
0, 2024-02-19 09:20,11,37,0,U,B
0, 2024-02-19 09:20,11,38,0,U,B
0, 2024-02-19 09:46,42,0,0, ,E
0, 2024-02-19 09:46,42,1,0, ,E
0, 2024-02-19 09:46,42,2,0, ,E
0, 2024-02-19 09:46,42,3,0, ,E
0, 2024-02-19 09:46,42,4,0, ,E
0, 2024-02-19 09:46,42,5,0, ,E
0, 2023-12-22 11:50,728,0,0,U,B
0, 2023-12-22 11:50,728,1,0,U,B
0, 2023-12-22 11:50,728,2,0,U,B
0, 2023-12-22 11:50,728,3,0,U,B
0, 2023-12-22 11:50,728,4,0,U,B
0, 2023-12-22 11:50,728,5,0,U,B
0, 2023-12-22 11:50,728,6,0,U,B
0, 2023-12-22 11:50,728,7,0,U,B
0, 2023-12-22 11:50,728,8,0,U,B
0, 2023-12-22 11:50,728,9,0,U,B
0, 2023-12-22 11:50,728,10,0,U,B
0, 2023-12-22 11:50,728,11,0,U,B
0, 2023-12-22 11:50,728,12,0,U,B
0, 2023-12-22 11:50,728,13,0,U,B
0, 2023-12-22 11:50,728,14,0,U,B
0, 2023-12-22 11:50,728,15,0,U,B
0, 2023-12-22 11:50,728,16,0,U,B
0, 2023-12-22 11:50,728,17,0,U,B
0, 2023-12-22 11:50,728,18,0,U,B
0, 2023-12-22 11:50,728,19,0,U,B
0, 2023-12-22 11:50,728,20,0,U,B
0, 2023-12-22 11:50,728,21,0,U,B
0, 2023-12-22 11:50,728,22,0,U,B
0, 2023-12-22 11:50,728,23,0,U,B
0, 2023-12-22 11:50,728,24,0,U,B
0, 2023-12-22 11:50,728,25,0,U,B
0, 2023-12-22 11:50,728,26,0,U,B
0, 2023-12-22 11:50,728,27,0,U,B
0, 2023-12-22 11:50,728,28,0,U,B
0, 2023-12-22 11:50,728,29,0,U,B
0, 2023-12-22 11:50,728,30,0,U,B
0, 2023-12-22 11:50,728,31,0,U,B
0, 2023-12-22 11:50,728,32,0,U,B
0, 2023-12-22 11:50,728,33,0,U,B
0, 2023-12-22 11:50,728,34,0,U,B
0, 2023-12-22 11:50,728,35,0,U,B
0, 2023-12-22 11:50,728,36,0,U,B
0, 2023-12-22 11:50,728,37,0,U,B
0, 2023-12-22 11:50,728,38,0,U,B
0, 2023-12-22 23:57,927,0,0, ,S
0, 2023-12-22 23:57,927,1,0, ,S
0, 2023-12-22 23:57,927,2,0, ,S
0, 2023-12-22 23:57,927,3,0, ,S
0, 2023-12-22 23:57,927,4,0, ,S
0, 2023-12-22 23:57,927,5,0, ,S
0, 2023-12-22 23:57,927,6,0, ,S
0, 2023-12-22 23:57,927,7,0, ,S
0, 2023-12-22 23:57,927,8,0, ,S
0, 2023-12-22 23:57,927,9,0, ,S
0, 2023-12-22 23:57,927,10,0, ,S
0, 2023-12-22 23:57,927,11,0, ,S
0, 2023-12-22 23:57,927,12,0, ,S
0, 2023-12-22 23:57,927,13,0, ,S
0, 2023-12-22 23:57,927,14,0, ,S
0, 2023-12-22 23:57,927,15,0, ,S
0, 2023-12-22 23:57,927,16,0, ,S
0, 2023-12-22 23:57,927,17,23, ,S
0, 2023-12-22 23:57,927,18,46, ,S
0, 2023-12-22 23:57,927,19,23, ,S
0, 2023-12-22 23:57,927,20,0, ,S
0, 2023-12-22 23:57,927,21,0, ,S
0, 2023-12-22 23:57,927,22,0, ,S
0, 2023-12-22 23:57,927,23,0, ,S
0, 2023-12-22 23:57,927,24,0, ,S
0, 2023-12-22 23:57,927,25,0, ,S
0, 2023-12-22 23:57,927,26,0, ,S
0, 2023-12-22 23:57,927,27,0, ,S
0, 2023-12-22 23:57,927,28,0, ,S
0, 2023-12-22 23:57,927,29,0, ,S
0, 2023-12-22 23:57,927,30,0, ,S
0, 2023-12-22 23:57,927,31,0, ,S
0, 2023-12-22 23:57,927,32,0, ,S
0, 2023-12-22 23:57,927,33,0, ,S
0, 2023-12-22 23:57,927,34,0, ,S
0, 2023-12-22 23:57,927,35,0, ,S
0, 2023-12-22 23:57,927,36,0, ,S
0, 2023-12-22 23:57,927,37,0, ,S
0, 2023-12-22 23:57,927,38,0, ,S
0, 2023-12-23 23:57,316,0,0, ,S
0, 2023-12-23 23:57,316,1,0, ,S
0, 2023-12-23 23:57,316,2,0, ,S
0, 2023-12-23 23:57,316,3,0, ,S
0, 2023-12-23 23:57,316,4,0, ,S
0, 2023-12-23 23:57,316,5,0, ,S
0, 2023-12-23 23:57,316,6,0, ,S
0, 2023-12-23 23:57,316,7,0, ,S
0, 2023-12-23 23:57,316,8,0, ,S
0, 2023-12-23 23:57,316,9,0, ,S
0, 2023-12-23 23:57,316,10,0, ,S
0, 2023-12-23 23:57,316,11,0, ,S
0, 2023-12-23 23:57,316,12,0, ,S
0, 2023-12-23 23:57,316,13,0, ,S
0, 2023-12-23 23:57,316,14,0, ,S
0, 2023-12-23 23:57,316,15,0, ,S
0, 2023-12-23 23:57,316,16,0, ,S
0, 2023-12-23 23:57,316,17,0, ,S
0, 2023-12-23 23:57,316,18,55, ,S
0, 2023-12-23 23:57,316,19,23, ,S
0, 2023-12-23 23:57,316,20,0, ,S
0, 2023-12-23 23:57,316,21,0, ,S
0, 2023-12-23 23:57,316,22,0, ,S
0, 2023-12-23 23:57,316,23,0, ,S
0, 2023-12-23 23:57,316,24,0, ,S
0, 2023-12-23 23:57,316,25,0, ,S
0, 2023-12-23 23:57,316,26,0, ,S
0, 2023-12-23 23:57,316,27,0, ,S
0, 2023-12-23 23:57,316,28,0, ,S
0, 2023-12-23 23:57,316,29,0, ,S
0, 2023-12-23 23:57,316,30,0, ,S
0, 2023-12-23 23:57,316,31,0, ,S
0, 2023-12-23 23:57,316,32,0, ,S
0, 2023-12-23 23:57,316,33,0, ,S
0, 2023-12-23 23:57,316,34,0, ,S
0, 2023-12-23 23:57,316,35,0, ,S
0, 2023-12-23 23:57,316,36,0, ,S
0, 2023-12-23 23:57,316,37,0, ,S
0, 2023-12-23 23:57,316,38,0, ,S
0, 2023-12-24 23:57,702,0,0, ,S
0, 2023-12-24 23:57,702,1,0, ,S
0, 2023-12-24 23:57,702,2,0, ,S
0, 2023-12-24 23:57,702,3,0, ,S
0, 2023-12-24 23:57,702,4,0, ,S
0, 2023-12-24 23:57,702,5,0, ,S
0, 2023-12-24 23:57,702,6,0, ,S
0, 2023-12-24 23:57,702,7,0, ,S
0, 2023-12-24 23:57,702,8,0, ,S
0, 2023-12-24 23:57,702,9,0, ,S
0, 2023-12-24 23:57,702,10,0, ,S
0, 2023-12-24 23:57,702,11,0, ,S
0, 2023-12-24 23:57,702,12,0, ,S
0, 2023-12-24 23:57,702,13,0, ,S
0, 2023-12-24 23:57,702,14,0, ,S
0, 2023-12-24 23:57,702,15,0, ,S
0, 2023-12-24 23:57,702,16,0, ,S
0, 2023-12-24 23:57,702,17,0, ,S
0, 2023-12-24 23:57,702,18,55, ,S
0, 2023-12-24 23:57,702,19,23, ,S
0, 2023-12-24 23:57,702,20,0, ,S
0, 2023-12-24 23:57,702,21,0, ,S
0, 2023-12-24 23:57,702,22,0, ,S
0, 2023-12-24 23:57,702,23,0, ,S
0, 2023-12-24 23:57,702,24,0, ,S
0, 2023-12-24 23:57,702,25,0, ,S
0, 2023-12-24 23:57,702,26,0, ,S
0, 2023-12-24 23:57,702,27,0, ,S
0, 2023-12-24 23:57,702,28,0, ,S
0, 2023-12-24 23:57,702,29,0, ,S
0, 2023-12-24 23:57,702,30,0, ,S
0, 2023-12-24 23:57,702,31,0, ,S
0, 2023-12-24 23:57,702,32,0, ,S
0, 2023-12-24 23:57,702,33,0, ,S
0, 2023-12-24 23:57,702,34,0, ,S
0, 2023-12-24 23:57,702,35,0, ,S
0, 2023-12-24 23:57,702,36,0, ,S
0, 2023-12-24 23:57,702,37,0, ,S
0, 2023-12-24 23:57,702,38,0, ,S
0, 2023-12-25 23:57,618,0,0, ,S
0, 2023-12-25 23:57,618,1,0, ,S
0, 2023-12-25 23:57,618,2,0, ,S
0, 2023-12-25 23:57,618,3,0, ,S
0, 2023-12-25 23:57,618,4,0, ,S
0, 2023-12-25 23:57,618,5,0, ,S
0, 2023-12-25 23:57,618,6,0, ,S
0, 2023-12-25 23:57,618,7,0, ,S
0, 2023-12-25 23:57,618,8,0, ,S
0, 2023-12-25 23:57,618,9,0, ,S
0, 2023-12-25 23:57,618,10,0, ,S
0, 2023-12-25 23:57,618,11,0, ,S
0, 2023-12-25 23:57,618,12,0, ,S
0, 2023-12-25 23:57,618,13,0, ,S
0, 2023-12-25 23:57,618,14,0, ,S
0, 2023-12-25 23:57,618,15,0, ,S
0, 2023-12-25 23:57,618,16,0, ,S
0, 2023-12-25 23:57,618,17,59, ,S
0, 2023-12-25 23:57,618,18,54, ,S
0, 2023-12-25 23:57,618,19,23, ,S
0, 2023-12-25 23:57,618,20,0, ,S
0, 2023-12-25 23:57,618,21,0, ,S
0, 2023-12-25 23:57,618,22,0, ,S
0, 2023-12-25 23:57,618,23,0, ,S
0, 2023-12-25 23:57,618,24,0, ,S
0, 2023-12-25 23:57,618,25,0, ,S
0, 2023-12-25 23:57,618,26,0, ,S
0, 2023-12-25 23:57,618,27,0, ,S
