id, DateAndTime,Millitm,TagIndex,Val,Status,Marker
0, 2024-02-27 08:39,717,57,, ,S
0, 2024-02-27 08:39,717,58,, ,S
0, 2024-02-27 08:39,717,59,, ,S
0, 2024-02-27 08:39,717,60,, ,S
0, 2024-02-27 08:39,717,61,, ,S
0, 2024-02-28 08:18,521,20,, ,S
0, 2024-02-28 08:18,521,21,20011699, ,S
0, 2024-02-28 08:18,521,22,23113445, ,S
0, 2024-02-28 08:18,521,23,2312025, ,S
0, 2024-02-28 08:18,521,24,ES5222308M13, ,S
0, 2024-02-28 08:18,521,25,230403, ,S
0, 2024-02-28 08:18,521,26,AE037854, ,S
0, 2024-02-28 08:18,521,27,ARAC066870, ,S
0, 2024-02-28 08:18,521,28,220420Z000107, ,S
0, 2024-02-28 08:18,521,29,, ,S
0, 2024-02-28 08:18,521,30,, ,S
0, 2024-02-28 08:18,521,31,, ,S
0, 2024-02-28 08:18,521,32,, ,S
0, 2024-02-28 08:18,521,33,, ,S
0, 2024-02-28 08:18,521,34,, ,S
0, 2024-02-28 08:18,521,35,, ,S
0, 2024-02-28 08:18,521,36,, ,S
0, 2024-02-28 08:18,521,37,, ,S
0, 2024-02-28 08:18,521,38,, ,S
0, 2024-02-28 08:18,521,39,, ,S
0, 2024-02-28 08:18,521,40,MAXION UY 3600, ,S
0, 2024-02-28 08:18,521,41,4808, ,S
0, 2024-02-28 08:18,521,42,SW-13 F, ,S
0, 2024-02-28 08:18,521,43,SW-07, ,S
0, 2024-02-28 08:18,521,44,SW-08, ,S
0, 2024-02-28 08:18,521,45,SW-06, ,S
0, 2024-02-28 08:18,521,46,SW-01, ,S
0, 2024-02-28 08:18,521,47,SW-04, ,S
0, 2024-02-28 08:18,521,48,SW-05, ,S
0, 2024-02-28 08:18,521,49,SW-26, ,S
0, 2024-02-28 08:18,521,50,SW-02, ,S
0, 2024-02-28 08:18,521,51,SW-13 F, ,S
0, 2024-02-28 08:18,521,52,, ,S
0, 2024-02-28 08:18,521,53,, ,S
0, 2024-02-28 08:18,521,54,, ,S
0, 2024-02-28 08:18,521,55,, ,S
0, 2024-02-28 08:18,521,56,, ,S
0, 2024-02-28 08:18,521,57,, ,S
0, 2024-02-28 08:18,521,58,, ,S
0, 2024-02-28 08:18,521,59,, ,S
0, 2024-02-28 08:18,521,60,, ,S
0, 2024-02-28 08:18,521,61,, ,S
0, 2024-02-29 13:52,251,20,, ,S
0, 2024-02-29 13:52,251,21,AE037854, ,S
0, 2024-02-29 13:52,251,22,0, ,S
0, 2024-02-29 13:52,251,23,ES5222308M13, ,S
0, 2024-02-29 13:52,251,24,230403, ,S
0, 2024-02-29 13:52,251,25,2312025, ,S
0, 2024-02-29 13:52,251,26,ARAC066870, ,S
0, 2024-02-29 13:52,251,27,3169236, ,S
0, 2024-02-29 13:52,251,28,E00854V6, ,S
0, 2024-02-29 13:52,251,29,21103031, ,S
0, 2024-02-29 13:52,251,30,0803, ,S
0, 2024-02-29 13:52,251,31,, ,S
0, 2024-02-29 13:52,251,32,, ,S
0, 2024-02-29 13:52,251,33,, ,S
0, 2024-02-29 13:52,251,34,, ,S
0, 2024-02-29 13:52,251,35,, ,S
